Category,Name,Price,Image,URL,Official,Stars,Sold Qty,Discount,Fast Shipping,Under Price,Installments,Gift
Phụ kiện thời trang,"Mắt kính nam đổi màu dùng cả ngày và đêm DKYRBGDM. Gọng kính gấp gọn tiện lợi, đủ bộ hộp theo kính.",279000,https://salt.tikicdn.com/cache/280x280/ts/product/86/23/f0/345ecc7c717d88d8fcac61c5a0a5df17.jpg.webp,https://tiki.vn/mat-kinh-nam-doi-mau-dung-ca-ngay-va-dem-dkyrbgdm-gong-kinh-gap-gon-tien-loi-du-bo-hop-theo-kinh-p59171083.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.73821971&itm_medium=CPC&itm_source=tiki-reco&spid=73821971,Yes,4.5,421,None,Yes,Yes,No,No
Phụ kiện thời trang,Mắt kính đổi màu đi ngày và đêm A387,195000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/7c/30/022d208447380a273d65f8f276d7a1ef.jpg.webp,https://tiki.vn/mat-kinh-doi-mau-di-ngay-va-dem-a387-p17489229.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.198618024&itm_medium=CPC&itm_source=tiki-reco&spid=198618024,Yes,4.8,26,None,No,Yes,No,No
Phụ kiện thời trang,"Khăn Lau Kính Nano Hộp 100 Miếng Khăn Giấy Chống Bám Hơi Nước, Giấy Lau Kính Chống Mờ Sương, Mồ Hôi, Chống Nhờn",29000,https://salt.tikicdn.com/cache/280x280/ts/product/36/af/a4/22177a8f96c73778408adef2eed20202.jpg.webp,https://tiki.vn/khan-lau-kinh-nano-hop-100-mieng-khan-giay-chong-bam-hoi-nuoc-giay-lau-kinh-chong-mo-suong-mo-hoi-chong-nhon-p181449243.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.187589296&itm_medium=CPC&itm_source=tiki-reco&spid=187589296,Yes,4.7,260,None,No,Yes,No,No
Phụ kiện thời trang,Set 10 đôi tất nam chống thối chân cổ ngắn xuất Nhật,48990,https://salt.tikicdn.com/cache/280x280/ts/product/67/29/51/88af9b19e70a0add8bb7b37b99b9b953.JPG.webp,https://tiki.vn/set-10-doi-tat-nam-chong-thoi-chan-co-ngan-xuat-nhat-p13569901.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.49011151&itm_medium=CPC&itm_source=tiki-reco&spid=49011151,Yes,3.9,155,None,No,Yes,No,No
Phụ kiện thời trang,Thắt lưng da nam cao cấp Basic khoá tự động phong cách thời trang Hàn,54000,https://salt.tikicdn.com/cache/280x280/ts/product/fa/1b/46/de9e2a76a18baf9960876e8412217306.jpg.webp,https://tiki.vn/that-lung-da-nam-cao-cap-basic-khoa-tu-dong-phong-cach-thoi-trang-han-p154781103.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.154781107&itm_medium=CPC&itm_source=tiki-reco&spid=154781107,Yes,4.5,193,51,No,Yes,No,No
Phụ kiện thời trang,"Thắt Lưng Nam Vải Dù, Dây Nịt Nam Mặt Khóa Nhựa ABS Chắc Chắn, Thời Trang Trẻ Trung, Năng Động Phù Hợp Hoạt Động Thường Ngày",35000,https://salt.tikicdn.com/cache/280x280/ts/product/5c/22/0f/8eefca669780ce3884ccf190de3e03d0.jpg.webp,https://tiki.vn/that-lung-nam-vai-du-day-nit-nam-mat-khoa-nhua-abs-chac-chan-thoi-trang-tre-trung-nang-dong-phu-hop-hoat-dong-thuong-ngay-p202052158.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.202052162&itm_medium=CPC&itm_source=tiki-reco&spid=202052162,Yes,4.6,132,50,Yes,Yes,No,No
Phụ kiện thời trang,"Mũ Lưỡi Trai Kaki Nam Nữ US ARMY U833, Kiểu Dáng Nón Beret 2 Lớp Thời Trang Cao Cấp- HÀNG CHÍNH HÃNG",129000,https://salt.tikicdn.com/cache/280x280/ts/product/58/3e/5e/aed299042d3e26a5274072e3322090c9.jpg.webp,https://tiki.vn/mu-luoi-trai-kaki-nam-nu-us-army-u833-kieu-dang-non-beret-2-lop-thoi-trang-cao-cap-hang-chinh-hang-p112357404.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.176728303&itm_medium=CPC&itm_source=tiki-reco&spid=176728303,Yes,4.8,311,50,No,Yes,No,No
Phụ kiện thời trang,Kính râm Mắt vuông thời trang cho Nam và Nữ,49800,https://salt.tikicdn.com/cache/280x280/ts/product/6b/c6/7f/6939372d94e15e5dc4bb336eeea1e2fa.jpg.webp,https://tiki.vn/kinh-ram-mat-vuong-thoi-trang-cho-nam-va-nu-p46235521.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.173802279&itm_medium=CPC&itm_source=tiki-reco&spid=173802279,Yes,2.9,22,None,No,Yes,No,No
Phụ kiện thời trang,Mắt Kính Giả Cận Gọng Chữ V Form Vuông 2 Chấm Chống Ánh Sáng Xanh MK105,19900,https://salt.tikicdn.com/cache/280x280/ts/product/b5/80/96/d0638793fd78f984ddf55bdcbddba90d.jpg.webp,https://tiki.vn/mat-kinh-gia-can-gong-chu-v-form-vuong-2-cham-chong-anh-sang-xanh-mk105-p103759204.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.186256363&itm_medium=CPC&itm_source=tiki-reco&spid=186256363,Yes,4.5,103,None,No,Yes,No,No
Phụ kiện thời trang,"Kính râm đen gọng to ,kính mát unixsex  nam nữ Hàn Quốc phụ kiện thời trang phong cách hiện đại ,sang trọng ",59000,https://salt.tikicdn.com/cache/280x280/ts/product/aa/dc/f7/a6d0676efcad0fd2283a3dda3b944d40.jpg.webp,https://tiki.vn/kinh-ram-den-gong-to-kinh-mat-unixsex-nam-nu-han-quoc-phu-kien-thoi-trang-phong-cach-hien-dai-sang-trong-p186242754.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.242448627&itm_medium=CPC&itm_source=tiki-reco&spid=242448627,Yes,5.0,6,None,No,Yes,No,No
Phụ kiện thời trang,Găng tay chống nắng lụa băng TOLV13 | Chống tia UV SPF50+ | Bao tay chạy xe cho nữ,85000,https://salt.tikicdn.com/cache/280x280/ts/product/39/f9/3a/d1428b49c07c7301afaa62edea979c6f.JPG.webp,https://tiki.vn/gang-tay-chong-nang-lua-bang-tolv13-chong-tia-uv-spf50-bao-tay-chay-xe-cho-nu-p228351702.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.228351716&itm_medium=CPC&itm_source=tiki-reco&spid=228351716,Yes,5.0,56,46,No,Yes,No,No
Phụ kiện thời trang,"Mắt kính mát nam đổi màu dùng cả ngày và đêm, tròng Polaroid trong suốt. Mã DKY8842DM.",269000,https://salt.tikicdn.com/cache/280x280/ts/product/da/8e/3b/5f0f041e95623648ee46846486a61c3d.jpg.webp,https://tiki.vn/mat-kinh-mat-nam-doi-mau-dung-ca-ngay-va-dem-trong-polaroid-trong-suot-ma-dky8842dm-p57994539.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.73781828&itm_medium=CPC&itm_source=tiki-reco&spid=73781828,Yes,4.6,454,None,Yes,Yes,No,No
Phụ kiện thời trang,"Mắt kính mát nam đổi màu đi ngày đêm 7K0540DM. Kính nam  tròng Polarized chống tia UV, chống nắng. Gọng kim loại, ôm mặt",279000,https://salt.tikicdn.com/cache/280x280/ts/product/63/2c/96/992989f706070891f496c88796a15fdf.jpg.webp,https://tiki.vn/mat-kinh-mat-nam-doi-mau-di-ngay-dem-7k0540dm-kinh-nam-trong-polarized-chong-tia-uv-chong-nang-gong-kim-loai-om-mat-p92911270.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.92911271&itm_medium=CPC&itm_source=tiki-reco&spid=92911271,Yes,4.5,230,None,Yes,Yes,No,No
Phụ kiện thời trang,"Thắt Lưng Dây Nịt Nam Cao Cấp Da Bò , Mẫu Cá Sấu Phong Cách Cổ Điển Quà Tặng Sang Trọng DT129",238500,https://salt.tikicdn.com/cache/280x280/ts/product/98/48/7b/3c91aacf4856ad1e4d4a2b51382f4426.jpg.webp,https://tiki.vn/that-lung-day-nit-nam-cao-cap-da-bo-mau-ca-sau-phong-cach-co-dien-qua-tang-sang-trong-dt129-p217196307.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.217196312&itm_medium=CPC&itm_source=tiki-reco&spid=217196312,Yes,4.3,21,10,Yes,Yes,No,No
Phụ kiện thời trang,"Khăn Rằn Nam Bộ - Campuchia/ Khăn Thời Trang NOMAC Đi Phượt, Du Lịch, Trekking/ Hàng Loại 1, Vải Dày Mềm Mịn/ Kích Thước Lớn 170 x 60cm/ Combo C",85000,https://salt.tikicdn.com/cache/280x280/ts/product/3d/0e/b3/3d8e350cbf6df5e6a74da3426ad8353d.jpg.webp,https://tiki.vn/khan-ran-campuchia-khan-di-phuot-thoi-trang-nomac-kr012-p192178472.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.201828480&itm_medium=CPC&itm_source=tiki-reco&spid=201828480,Yes,4.5,86,None,No,Yes,No,No
Phụ kiện thời trang,Kính mát phân cực Xiaomi Turok TS SM005,348000,https://salt.tikicdn.com/cache/280x280/ts/product/59/67/bc/b8ec5421a0b42a37eb6a96ca3503b2f9.jpg.webp,https://tiki.vn/kinh-mat-phan-cuc-xiaomi-turok-ts-sm005-p35129584.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.35129585&itm_medium=CPC&itm_source=tiki-reco&spid=35129585,Yes,4.5,265,None,No,Yes,No,No
Phụ kiện thời trang,"Hộp 5 đôi tất nam đi giày tây màu tối cao cấp MIX04, vớ nam công sở chất liệu cotton hút ẩm thoáng khí - GOM-MIX04-CB5",129000,https://salt.tikicdn.com/cache/280x280/ts/product/b2/05/94/6b11840f69cc24038057827b60938a7c.png.webp,https://tiki.vn/hop-5-doi-tat-nam-cong-so-mau-den-cao-cap-mix04-vo-giay-tay-nam-chat-lieu-cotton-hut-am-thoang-khi-gom-mix04-cb5-p184591051.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.184591052&itm_medium=CPC&itm_source=tiki-reco&spid=184591052,Yes,4.7,168,48,No,Yes,No,No
Phụ kiện thời trang,"Mắt Kính Phân Cực Thể Thao Đổi Màu Chống Chói Đi Nắng Đi Đêm, Kính Mát Nam Nữ Thời Trang  AK041 AORON",250000,https://salt.tikicdn.com/cache/280x280/ts/product/71/42/75/e8806ec1ec8a1664300aafd8d5d61a7c.jpeg.webp,https://tiki.vn/mat-kinh-phan-cuc-the-thao-doi-mau-chong-choi-di-nang-di-dem-kinh-mat-nam-nu-thoi-trang-ak041-aoron-p164021689.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.185813135&itm_medium=CPC&itm_source=tiki-reco&spid=185813135,Yes,4.6,251,17,No,Yes,No,No
Phụ kiện thời trang,Thắt lưng dây nịt nam da bò khóa tự động phiên bản hàn đơn giản sành điệu trẻ trung  DT107,126000,https://salt.tikicdn.com/cache/280x280/ts/product/e9/00/26/e45c1dbda8613030fcfaf7701329836f.jpg.webp,https://tiki.vn/that-lung-day-nit-nam-da-bo-khoa-tu-dong-phien-ban-han-don-gian-sanh-dieu-tre-trung-dumbum-dt107-p174378832.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.174378838&itm_medium=CPC&itm_source=tiki-reco&spid=174378838,Yes,4.7,360,10,Yes,Yes,No,No
Phụ kiện thời trang,"Set 10 cúc cài áo mini chống hở, ghim cài trang trí khuy áo thời trang Hàn Quốc (Giao mẫu ngẫu nhiên)",35000,https://salt.tikicdn.com/cache/280x280/ts/product/3d/56/4c/2f3585b7146c68bc0a253c334c4dac51.jpg.webp,https://tiki.vn/set-10-cuc-cai-ao-mini-chong-ho-ghim-cai-trang-tri-khuy-ao-thoi-trang-han-quoc-giao-mau-ngau-nhien-p253137246.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.253137247&itm_medium=CPC&itm_source=tiki-reco&spid=253137247,Yes,5.0,18,36,Yes,Yes,No,No
Phụ kiện thời trang,"Miếng dán cố định quần áo ,băng dính thời trang chống hở áo váy sơ mi trong suốt tiện lợi",19000,https://salt.tikicdn.com/cache/280x280/ts/product/da/8b/f4/dd5dd946d402b86a9098fabaa002281b.jpg.webp,https://tiki.vn/mieng-dan-co-dinh-quan-ao-bang-dinh-thoi-trang-chong-ho-ao-vay-so-mi-trong-suot-tien-loi-p173195598.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.173195600&itm_medium=CPC&itm_source=tiki-reco&spid=173195600,Yes,4.5,380,None,No,Yes,No,No
Phụ kiện thời trang,Khẩu trang che gò má vải dày chống nắng Anasi L441 - Khẩu trang nam nữ chống nám gò má,49900,https://salt.tikicdn.com/cache/280x280/ts/product/75/3a/de/59affe9dce67febe4f378bbe8bd72681.png.webp,https://tiki.vn/khau-trang-che-go-ma-vai-day-chong-nang-anasi-l441-khau-trang-nam-nu-chong-nam-go-ma-p249212927.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.249218546&itm_medium=CPC&itm_source=tiki-reco&spid=249218546,Yes,4.6,54,48,No,Yes,No,No
Phụ kiện thời trang,"Set 5 đôI vớ nữ cổ ngắn màu trắng họa tiết cực dễ thương, tất nữ cổ thấp chất liệu cotton mềm mỏng thoáng mát - CB090",45000,https://salt.tikicdn.com/cache/280x280/ts/product/ea/43/ec/d6614100c3a7ff27238eaad22ef88bdd.png.webp,https://tiki.vn/set-5-doi-vo-nu-co-ngan-mau-trang-hoa-tiet-cuc-de-thuong-tat-nu-co-thap-chat-lieu-cotton-mem-mong-thoang-mat-cb090-p200653046.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.200653047&itm_medium=CPC&itm_source=tiki-reco&spid=200653047,Yes,4.8,54,47,No,Yes,No,No
Phụ kiện thời trang,"Combo 10 đôi Vớ Cổ Cao Unisex Cotton Dày dặn, Tất Cao Cổ Nam Nữ Họa Tiết Cổ 2 Sọc Ngang - CB202",150000,https://salt.tikicdn.com/cache/280x280/ts/product/5e/c7/df/fa1559ee6c79ae5ef28764134a373e18.png.webp,https://tiki.vn/combo-10-vo-co-cao-unisex-cotton-day-dan-tat-co-cao-nam-nu-hoa-tiet-co-2-soc-ngang-cb202-p184080603.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.184080604&itm_medium=CPC&itm_source=tiki-reco&spid=184080604,Yes,4.6,202,None,No,Yes,No,No
Phụ kiện thời trang,Găng tay chống nắng vải lụa băng hạ nhiệt thể thao Anasi Sport Sun Protection Sleeves SP65 - Cản 98% tia UV có hại,85600,https://salt.tikicdn.com/cache/280x280/ts/product/1c/4f/34/9fe4bcc7c45e70744634810bfc44800e.png.webp,https://tiki.vn/gang-tay-chong-nang-vai-lua-bang-ha-nhiet-the-thao-anasi-sport-sun-protection-sleeves-sp14-can-98-tia-uv-co-hai-p204663539.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.252536601&itm_medium=CPC&itm_source=tiki-reco&spid=252536601,Yes,4.6,48,49,No,Yes,No,No
Phụ kiện thời trang,"Thắt Lưng Dây Nịt Vải Siêu Bền,Trẻ Trung - Khóa Nhanh Tiện Dụng Kích Cỡ Tùy Chỉnh DT124",142400,https://salt.tikicdn.com/cache/280x280/ts/product/e5/a3/c5/3129e75626ecc78a22622dce8e817667.jpg.webp,https://tiki.vn/that-lung-day-nit-vai-sieu-ben-tre-trung-khoa-nhanh-tien-dung-kich-co-tuy-chinh-dt124-p207010864.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.207010866&itm_medium=CPC&itm_source=tiki-reco&spid=207010866,Yes,5.0,42,11,Yes,Yes,No,No
Phụ kiện thời trang,"Găng Tay Hở 2 Ngón Unisex Chống Nắng, Có Thể Sử Dụng Cảm Ứng Điện Thoại",23233,https://salt.tikicdn.com/cache/280x280/ts/product/50/18/70/d86c8c403b1c71af61a5f63111594df1.jpg.webp,https://tiki.vn/gang-tay-ho-2-ngon-unisex-chong-nang-co-the-su-dung-cam-ung-dien-thoai-p252533129.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.261798724&itm_medium=CPC&itm_source=tiki-reco&spid=261798724,Yes,Not available,0,None,No,Yes,No,No
Phụ kiện thời trang,"Khăn lau mắt kính nano chống hơi nước chuyên dụng Hộp 100pcs lau mũ bảo hiểm, màn hình điện thoại, laptop chống bám bụi",52000,https://salt.tikicdn.com/cache/280x280/ts/product/1b/2d/4b/f132dbd92d5a02cd9211b30d3861c6b2.jpg.webp,https://tiki.vn/khan-lau-mat-kinh-nano-chong-hoi-nuoc-chuyen-dung-hop-100pcs-lau-mu-bao-hiem-man-hinh-dien-thoai-laptop-chong-bam-bui-p170262631.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.261977177&itm_medium=CPC&itm_source=tiki-reco&spid=261977177,Yes,Not available,7,32,Yes,Yes,No,No
Phụ kiện thời trang,Khẩu trang vải chống nắng nữ thun lạnh kiểu dáng mới Anasi KTO34 - Có lỗ thở chống ngộp,35900,https://salt.tikicdn.com/cache/280x280/ts/product/6a/70/ef/f6a280014407e8a33f89f9a8128337ba.png.webp,https://tiki.vn/khau-trang-nu-thun-lanh-kieu-dang-moi-anasi-kto34-co-lo-tho-chong-ngop-ngan-tia-99-tia-uv-co-hai-p204208053.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.204208055&itm_medium=CPC&itm_source=tiki-reco&spid=204208055,Yes,4.3,258,46,No,Yes,No,No
Phụ kiện thời trang,Combo 10 đôi tất nữ cổ ngắn hình gấu chống hôi chân - tặng túi,25500,https://salt.tikicdn.com/cache/280x280/ts/product/ae/6c/a0/bf424aea868f09372b7be492d6cb6709.jpg.webp,https://tiki.vn/combo-10-doi-tat-nu-co-ngan-hinh-gau-chong-hoi-chan-tang-tui-p43105935.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.206253270&itm_medium=CPC&itm_source=tiki-reco&spid=206253270,Yes,4.5,26,None,No,Yes,No,No
Phụ kiện thời trang,Sét Thuốc Nhuộm Tóc Nâu Sữa Kèm Oxi và Gang tay,52000,https://salt.tikicdn.com/cache/280x280/ts/product/77/62/57/82d2cc033b9d0d2c891624c9ed7703a0.jpg.webp,https://tiki.vn/set-thuoc-nhuom-toc-nau-sua-kem-oxi-va-gang-tay-p163570478.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.163570482&itm_medium=CPC&itm_source=tiki-reco&spid=163570482,Yes,4.5,36,None,No,Yes,No,No
Phụ kiện thời trang,Kính râm Mắt tròn thầy bói siêu bé Mini,81000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/bc/3b/2c433aa1f5603d185fa6bc606dcc5e61.jpg.webp,https://tiki.vn/kinh-ram-mat-tron-thay-boi-sieu-be-mini-p31238313.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.31238314&itm_medium=CPC&itm_source=tiki-reco&spid=31238314,Yes,3.3,37,None,No,Yes,No,No
Phụ kiện thời trang,Khăn Choàng Lụa Hàng Châu Cao Cấp Sang Trọng 180x90 cm,99000,https://salt.tikicdn.com/cache/280x280/ts/product/38/2f/b4/35d8ddadd8fcd650d6e9349e2509d2e0.jpg.webp,https://tiki.vn/khan-choang-lua-han-chau-cao-cap-sang-trong-180x90-cm-p33520031.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.148749460&itm_medium=CPC&itm_source=tiki-reco&spid=148749460,Yes,5.0,2,None,No,Yes,No,No
Phụ kiện thời trang,[Combo G] Dung Dịch Ngâm Kính Áp Tròng + Nước Nhỏ Mắt Áp Tròng,150000,https://salt.tikicdn.com/cache/280x280/ts/product/85/6a/8c/17db74d3b3583e96c8ab9a0be8092714.jpg.webp,https://tiki.vn/combo-g-dung-dich-ngam-kinh-ap-trong-nuoc-nho-mat-ap-trong-p67909702.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.67909703&itm_medium=CPC&itm_source=tiki-reco&spid=67909703,Yes,5.0,378,None,Yes,Yes,No,No
Phụ kiện thời trang,"Gọng kính, mắt kính chính hãng Velocity VL36458 995 - Tặng 1 gọng kính",840000,https://salt.tikicdn.com/cache/280x280/ts/product/73/60/e6/d5d5b69faca33273cc377640116a23c6.jpg.webp,https://tiki.vn/gong-kinh-mat-kinh-chinh-hang-velocity-vl36458-995-tang-1-gong-kinh-p72120545.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.72120546&itm_medium=CPC&itm_source=tiki-reco&spid=72120546,Yes,4.8,43,None,No,Yes,No,No
Phụ kiện thời trang,Nước xịt rửa mắt kính chuyên dụng KAMI NACHI 100ml,30000,https://salt.tikicdn.com/cache/280x280/ts/product/dd/83/a8/6276ae4cd72cdd5e5a8ed951df33863b.jpg.webp,https://tiki.vn/nuoc-xit-rua-mat-kinh-chuyen-dung-kami-nachi-100ml-p197034964.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.197034965&itm_medium=CPC&itm_source=tiki-reco&spid=197034965,Yes,5.0,70,None,No,Yes,No,No
Phụ kiện thời trang,"Thắt Lưng Vải Nam Phong Cách Lính, Dây Nịt Nam Mặt Khóa Siêu Bền Hợp Kim Thép Không Ghỉ Sáng Bóng Dây Vải Không Xù",95000,https://salt.tikicdn.com/cache/280x280/ts/product/6f/c0/46/2ad60bcd26b4c7dfc7bd1c47a7fb73d4.jpg.webp,https://tiki.vn/that-lung-vai-nam-phong-cach-linh-day-nit-nam-mat-khoa-sieu-ben-hop-kim-thep-khong-ghi-sang-bong-day-vai-khong-xu-p202177842.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.202177857&itm_medium=CPC&itm_source=tiki-reco&spid=202177857,Yes,4.8,74,50,Yes,Yes,No,No
Phụ kiện thời trang,"Tròng kính râm dạng kẹp hình chữ nhật chống UV chống chói, dễ dàng tháo lắp",75000,https://salt.tikicdn.com/cache/280x280/ts/product/34/4f/47/161576edaec63d5880f6cdd944e712ba.jpg.webp,https://tiki.vn/kinh-ram-kep-cho-nguoi-can-tang-hop-dung-va-khan-lau-p117085860.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.117085876&itm_medium=CPC&itm_source=tiki-reco&spid=117085876,Yes,4.8,85,50,No,Yes,No,No
Phụ kiện thời trang,"Mũ Lưỡi Trai Nam Phong Cách Lính US ARMY, Nón Lưỡi Trai Đi Phượt Dã Ngoại, Nón Kết Lính Mỹ Cực Ngầu",89000,https://salt.tikicdn.com/cache/280x280/ts/product/06/ed/a9/170e7275317b7757920e056cae22f714.jpg.webp,https://tiki.vn/mu-luoi-trai-nam-phong-cach-linh-us-army-non-luoi-trai-di-phuot-da-ngoai-non-ket-linh-my-cuc-ngau-p181777182.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.181777188&itm_medium=CPC&itm_source=tiki-reco&spid=181777188,Yes,5.0,75,50,Yes,Yes,No,No
Phụ kiện thời trang,"Mũ Lưỡi Trai Nam Phong Cách Lính Mỹ, Nón Kết Nam Lính Mỹ Chiến Thuật Chuyên Đi Phượt Du Lịch Dã Ngoại Dùng Thường Ngày Vải Kaki",72000,https://salt.tikicdn.com/cache/280x280/ts/product/61/c2/e1/9f7776d1c5a544b036a064028deb188b.jpg.webp,https://tiki.vn/mu-luoi-trai-nam-phong-cach-linh-my-non-ket-nam-linh-my-chien-thuat-chuyen-di-phuot-du-lich-da-ngoai-dung-thuong-ngay-vai-kaki-p181773412.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.189459638&itm_medium=CPC&itm_source=tiki-reco&spid=189459638,Yes,4.0,7,None,No,Yes,No,No
Phụ kiện thời trang,"Mắt kính mát nam đổi màu gấp gọn, đi ngày đêm DKYRBGV. Tròng kính Polarized phân cực chống nắng, chống tia UV",279000,https://salt.tikicdn.com/cache/280x280/ts/product/09/00/f1/127cdc6e7c20d9c467e4c9c682be72b0.jpg.webp,https://tiki.vn/mat-kinh-mat-nam-doi-mau-gap-gon-di-ngay-dem-dkyrbgv-trong-kinh-polarized-phan-cuc-chong-nang-chong-tia-uv-p76822619.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202307010600_MD_batched_PID.76822620&itm_medium=CPC&itm_source=tiki-reco&spid=76822620,Yes,4.5,107,None,Yes,Yes,No,No
